102	15	255	0	0
17	16	0	0	255
18	16	0	0	255
19	16	0	0	255
20	16	0	0	255
23	16	0	0	255
25	16	0	0	255
27	16	0	0	255
29	16	0	0	255
31	16	0	0	255
32	16	0	0	255
36	16	0	0	255
37	16	0	0	255
66	16	255	0	0
67	16	255	0	0
74	16	255	0	0
76	16	255	0	0
77	16	255	0	0
78	16	255	0	0
79	16	255	0	0
81	16	255	0	0
84	16	255	0	0
85	16	255	0	0
86	16	255	0	0
87	16	255	0	0
89	16	255	0	0
90	16	255	0	0
92	16	255	0	0
93	16	255	0	0
94	16	255	0	0
98	16	255	0	0
99	16	255	0	0
108	16	255	0	0
17	17	0	0	255
27	17	0	0	255
28	17	0	0	255
29	17	0	0	255
30	17	0	0	255
32	17	0	0	255
65	17	255	0	0
67	17	255	0	0
68	17	255	0	0
70	17	255	0	0
72	17	255	0	0
73	17	255	0	0
81	17	255	0	0
85	17	255	0	0
86	17	255	0	0
88	17	255	0	0
90	17	255	0	0
91	17	255	0	0
92	17	255	0	0
93	17	255	0	0
94	17	255	0	0
95	17	255	0	0
96	17	255	0	0
98	17	255	0	0
99	17	255	0	0
100	17	255	0	0
109	17	255	0	0
14	18	0	0	255
16	18	0	0	255
19	18	0	0	255
20	18	0	0	255
26	18	0	0	255
28	18	0	0	255
30	18	0	0	255
32	18	0	0	255
34	18	0	0	255
35	18	0	0	255
39	18	0	0	255
62	18	255	0	0
63	18	255	0	0
65	18	255	0	0
71	18	255	0	0
73	18	255	0	0
74	18	255	0	0
76	18	255	0	0
79	18	255	0	0
81	18	255	0	0
82	18	255	0	0
85	18	255	0	0
86	18	255	0	0
87	18	255	0	0
89	18	255	0	0
90	18	255	0	0
91	18	255	0	0
93	18	255	0	0
96	18	255	0	0
97	18	255	0	0
98	18	255	0	0
100	18	255	0	0
101	18	255	0	0
103	18	255	0	0
104	18	255	0	0
105	18	255	0	0
14	19	0	0	255
19	19	0	0	255
22	19	0	0	255
24	19	0	0	255
25	19	0	0	255
26	19	0	0	255
27	19	0	0	255
29	19	0	0	255
30	19	0	0	255
38	19	0	0	255
66	19	255	0	0
72	19	255	0	0
73	19	255	0	0
79	19	255	0	0
80	19	255	0	0
81	19	255	0	0
82	19	255	0	0
86	19	255	0	0
87	19	255	0	0
88	19	255	0	0
89	19	255	0	0
90	19	255	0	0
91	19	255	0	0
94	19	255	0	0
96	19	255	0	0
97	19	255	0	0
98	19	255	0	0
99	19	255	0	0
100	19	255	0	0
102	19	255	0	0
106	19	255	0	0
107	19	255	0	0
18	20	0	0	255
19	20	0	0	255
21	20	0	0	255
24	20	0	0	255
25	20	0	0	255
27	20	0	0	255
28	20	0	0	255
29	20	0	0	255
30	20	0	0	255
31	20	0	0	255
33	20	0	0	255
34	20	0	0	255
39	20	0	0	255
66	20	255	0	0
72	20	255	0	0
73	20	255	0	0
76	20	255	0	0
79	20	255	0	0
80	20	255	0	0
81	20	255	0	0
85	20	255	0	0
87	20	255	0	0
89	20	255	0	0
90	20	255	0	0
91	20	255	0	0
92	20	255	0	0
93	20	255	0	0
94	20	255	0	0
95	20	255	0	0
101	20	255	0	0
104	20	255	0	0
106	20	255	0	0
107	20	255	0	0
108	20	255	0	0
109	20	255	0	0
13	21	0	0	255
16	21	0	0	255
20	21	0	0	255
22	21	0	0	255
25	21	0	0	255
28	21	0	0	255
30	21	0	0	255
31	21	0	0	255
35	21	0	0	255
41	21	0	0	255
65	21	255	0	0
68	21	255	0	0
70	21	255	0	0
71	21	255	0	0
76	21	255	0	0
78	21	255	0	0
81	21	255	0	0
82	21	255	0	0
83	21	255	0	0
84	21	255	0	0
85	21	255	0	0
86	21	255	0	0
87	21	255	0	0
88	21	255	0	0
89	21	255	0	0
90	21	255	0	0
91	21	255	0	0
92	21	255	0	0
93	21	255	0	0
94	21	255	0	0
95	21	255	0	0
96	21	255	0	0
97	21	255	0	0
98	21	255	0	0
99	21	255	0	0
100	21	255	0	0
105	21	255	0	0
18	22	0	0	255
19	22	0	0	255
21	22	0	0	255
22	22	0	0	255
24	22	0	0	255
27	22	0	0	255
28	22	0	0	255
31	22	0	0	255
35	22	0	0	255
37	22	0	0	255
38	22	0	0	255
40	22	0	0	255
41	22	0	0	255
42	22	0	0	255
66	22	255	0	0
67	22	255	0	0
68	22	255	0	0
72	22	255	0	0
73	22	255	0	0
74	22	255	0	0
75	22	255	0	0
77	22	255	0	0
79	22	255	0	0
80	22	255	0	0
81	22	255	0	0
82	22	255	0	0
83	22	255	0	0
84	22	255	0	0
85	22	255	0	0
87	22	255	0	0
88	22	255	0	0
90	22	255	0	0
92	22	255	0	0
93	22	255	0	0
94	22	255	0	0
95	22	255	0	0
97	22	255	0	0
98	22	255	0	0
99	22	255	0	0
101	22	255	0	0
102	22	255	0	0
103	22	255	0	0
104	22	255	0	0
107	22	255	0	0
108	22	255	0	0
7	23	0	0	255
12	23	0	0	255
16	23	0	0	255
17	23	0	0	255
21	23	0	0	255
23	23	0	0	255
24	23	0	0	255
25	23	0	0	255
26	23	0	0	255
30	23	0	0	255
32	23	0	0	255
33	23	0	0	255
39	23	0	0	255
40	23	0	0	255
43	23	0	0	255
68	23	255	0	0
70	23	255	0	0
74	23	255	0	0
77	23	255	0	0
81	23	255	0	0
85	23	255	0	0
86	23	255	0	0
87	23	255	0	0
88	23	255	0	0
89	23	255	0	0
90	23	255	0	0
91	23	255	0	0
94	23	255	0	0
95	23	255	0	0
96	23	255	0	0
97	23	255	0	0
98	23	255	0	0
99	23	255	0	0
101	23	255	0	0
102	23	255	0	0
103	23	255	0	0
104	23	255	0	0
107	23	255	0	0
9	24	0	0	255
14	24	0	0	255
15	24	0	0	255
18	24	0	0	255
19	24	0	0	255
27	24	0	0	255
28	24	0	0	255
29	24	0	0	255
31	24	0	0	255
33	24	0	0	255
37	24	0	0	255
71	24	255	0	0
72	24	255	0	0
76	24	255	0	0
78	24	255	0	0
84	24	255	0	0
85	24	255	0	0
87	24	255	0	0
88	24	255	0	0
89	24	255	0	0
92	24	255	0	0
93	24	255	0	0
94	24	255	0	0
95	24	255	0	0
96	24	255	0	0
98	24	255	0	0
99	24	255	0	0
100	24	255	0	0
103	24	255	0	0
105	24	255	0	0
106	24	255	0	0
107	24	255	0	0
108	24	255	0	0
109	24	255	0	0
9	25	0	0	255
12	25	0	0	255
17	25	0	0	255
19	25	0	0	255
21	25	0	0	255
22	25	0	0	255
23	25	0	0	255
24	25	0	0	255
25	25	0	0	255
26	25	0	0	255
27	25	0	0	255
28	25	0	0	255
31	25	0	0	255
33	25	0	0	255
34	25	0	0	255
36	25	0	0	255
40	25	0	0	255
71	25	255	0	0
74	25	255	0	0
77	25	255	0	0
82	25	255	0	0
83	25	255	0	0
84	25	255	0	0
85	25	255	0	0
87	25	255	0	0
90	25	255	0	0
92	25	255	0	0
93	25	255	0	0
95	25	255	0	0
96	25	255	0	0
98	25	255	0	0
99	25	255	0	0
100	25	255	0	0
102	25	255	0	0
103	25	255	0	0
104	25	255	0	0
106	25	255	0	0
108	25	255	0	0
9	26	0	0	255
13	26	0	0	255
15	26	0	0	255
16	26	0	0	255
19	26	0	0	255
21	26	0	0	255
22	26	0	0	255
27	26	0	0	255
28	26	0	0	255
29	26	0	0	255
31	26	0	0	255
33	26	0	0	255
36	26	0	0	255
37	26	0	0	255
39	26	0	0	255
75	26	255	0	0
79	26	255	0	0
80	26	255	0	0
82	26	255	0	0
84	26	255	0	0
88	26	255	0	0
89	26	255	0	0
90	26	255	0	0
91	26	255	0	0
92	26	255	0	0
97	26	255	0	0
98	26	255	0	0
99	26	255	0	0
102	26	255	0	0
103	26	255	0	0
104	26	255	0	0
106	26	255	0	0
108	26	255	0	0
109	26	255	0	0
110	26	255	0	0
6	27	0	0	255
10	27	0	0	255
11	27	0	0	255
14	27	0	0	255
15	27	0	0	255
18	27	0	0	255
19	27	0	0	255
21	27	0	0	255
22	27	0	0	255
23	27	0	0	255
26	27	0	0	255
29	27	0	0	255
30	27	0	0	255
32	27	0	0	255
33	27	0	0	255
34	27	0	0	255
44	27	0	0	255
73	27	255	0	0
75	27	255	0	0
76	27	255	0	0
77	27	255	0	0
78	27	255	0	0
79	27	255	0	0
80	27	255	0	0
81	27	255	0	0
84	27	255	0	0
86	27	255	0	0
88	27	255	0	0
89	27	255	0	0
91	27	255	0	0
92	27	255	0	0
93	27	255	0	0
94	27	255	0	0
96	27	255	0	0
97	27	255	0	0
99	27	255	0	0
102	27	255	0	0
103	27	255	0	0
104	27	255	0	0
105	27	255	0	0
106	27	255	0	0
108	27	255	0	0
10	28	0	0	255
13	28	0	0	255
16	28	0	0	255
17	28	0	0	255
19	28	0	0	255
20	28	0	0	255
22	28	0	0	255
23	28	0	0	255
24	28	0	0	255
26	28	0	0	255
27	28	0	0	255
29	28	0	0	255
30	28	0	0	255
35	28	0	0	255
36	28	0	0	255
37	28	0	0	255
38	28	0	0	255
40	28	0	0	255
42	28	0	0	255
74	28	255	0	0
80	28	255	0	0
85	28	255	0	0
89	28	255	0	0
90	28	255	0	0
91	28	255	0	0
92	28	255	0	0
93	28	255	0	0
95	28	255	0	0
96	28	255	0	0
97	28	255	0	0
99	28	255	0	0
100	28	255	0	0
101	28	255	0	0
103	28	255	0	0
104	28	255	0	0
105	28	255	0	0
17	29	0	0	255
19	29	0	0	255
21	29	0	0	255
22	29	0	0	255
23	29	0	0	255
26	29	0	0	255
27	29	0	0	255
28	29	0	0	255
29	29	0	0	255
32	29	0	0	255
33	29	0	0	255
35	29	0	0	255
36	29	0	0	255
39	29	0	0	255
43	29	0	0	255
81	29	255	0	0
84	29	255	0	0
87	29	255	0	0
88	29	255	0	0
89	29	255	0	0
90	29	255	0	0
91	29	255	0	0
92	29	255	0	0
93	29	255	0	0
96	29	255	0	0
97	29	255	0	0
98	29	255	0	0
99	29	255	0	0
100	29	255	0	0
102	29	255	0	0
104	29	255	0	0
105	29	255	0	0
106	29	255	0	0
108	29	255	0	0
109	29	255	0	0
7	30	0	0	255
10	30	0	0	255
11	30	0	0	255
16	30	0	0	255
21	30	0	0	255
22	30	0	0	255
24	30	0	0	255
25	30	0	0	255
26	30	0	0	255
27	30	0	0	255
28	30	0	0	255
30	30	0	0	255
33	30	0	0	255
34	30	0	0	255
35	30	0	0	255
36	30	0	0	255
37	30	0	0	255
40	30	0	0	255
43	30	0	0	255
44	30	0	0	255
82	30	255	0	0
84	30	255	0	0
86	30	255	0	0
87	30	255	0	0
90	30	255	0	0
92	30	255	0	0
94	30	255	0	0
95	30	255	0	0
96	30	255	0	0
98	30	255	0	0
99	30	255	0	0
100	30	255	0	0
102	30	255	0	0
103	30	255	0	0
104	30	255	0	0
105	30	255	0	0
108	30	255	0	0
109	30	255	0	0
110	30	255	0	0
111	30	255	0	0
3	31	0	0	255
6	31	0	0	255
8	31	0	0	255
11	31	0	0	255
12	31	0	0	255
13	31	0	0	255
18	31	0	0	255
24	31	0	0	255
26	31	0	0	255
28	31	0	0	255
29	31	0	0	255
31	31	0	0	255
32	31	0	0	255
33	31	0	0	255
34	31	0	0	255
36	31	0	0	255
43	31	0	0	255
79	31	255	0	0
83	31	255	0	0
86	31	255	0	0
87	31	255	0	0
88	31	255	0	0
90	31	255	0	0
91	31	255	0	0
92	31	255	0	0
93	31	255	0	0
94	31	255	0	0
95	31	255	0	0
96	31	255	0	0
97	31	255	0	0
98	31	255	0	0
99	31	255	0	0
101	31	255	0	0
102	31	255	0	0
107	31	255	0	0
108	31	255	0	0
110	31	255	0	0
7	32	0	0	255
10	32	0	0	255
12	32	0	0	255
15	32	0	0	255
16	32	0	0	255
18	32	0	0	255
20	32	0	0	255
21	32	0	0	255
24	32	0	0	255
25	32	0	0	255
31	32	0	0	255
32	32	0	0	255
33	32	0	0	255
79	32	255	0	0
80	32	255	0	0
81	32	255	0	0
82	32	255	0	0
85	32	255	0	0
87	32	255	0	0
89	32	255	0	0
91	32	255	0	0
94	32	255	0	0
96	32	255	0	0
97	32	255	0	0
98	32	255	0	0
99	32	255	0	0
100	32	255	0	0
103	32	255	0	0
108	32	255	0	0
3	33	0	0	255
4	33	0	0	255
5	33	0	0	255
9	33	0	0	255
11	33	0	0	255
12	33	0	0	255
14	33	0	0	255
15	33	0	0	255
16	33	0	0	255
17	33	0	0	255
19	33	0	0	255
22	33	0	0	255
23	33	0	0	255
24	33	0	0	255
27	33	0	0	255
28	33	0	0	255
34	33	0	0	255
80	33	255	0	0
81	33	255	0	0
82	33	255	0	0
83	33	255	0	0
85	33	255	0	0
87	33	255	0	0
88	33	255	0	0
90	33	255	0	0
92	33	255	0	0
94	33	255	0	0
95	33	255	0	0
96	33	255	0	0
98	33	255	0	0
99	33	255	0	0
100	33	255	0	0
101	33	255	0	0
102	33	255	0	0
104	33	255	0	0
108	33	255	0	0
110	33	255	0	0
111	33	255	0	0
2	34	0	0	255
3	34	0	0	255
7	34	0	0	255
12	34	0	0	255
14	34	0	0	255
15	34	0	0	255
17	34	0	0	255
18	34	0	0	255
20	34	0	0	255
21	34	0	0	255
23	34	0	0	255
24	34	0	0	255
25	34	0	0	255
26	34	0	0	255
27	34	0	0	255
28	34	0	0	255
29	34	0	0	255
30	34	0	0	255
32	34	0	0	255
34	34	0	0	255
81	34	255	0	0
84	34	255	0	0
85	34	255	0	0
86	34	255	0	0
87	34	255	0	0
88	34	255	0	0
89	34	255	0	0
90	34	255	0	0
92	34	255	0	0
97	34	255	0	0
98	34	255	0	0
99	34	255	0	0
100	34	255	0	0
101	34	255	0	0
102	34	255	0	0
105	34	255	0	0
106	34	255	0	0
107	34	255	0	0
110	34	255	0	0
0	35	0	0	255
3	35	0	0	255
10	35	0	0	255
12	35	0	0	255
16	35	0	0	255
19	35	0	0	255
22	35	0	0	255
24	35	0	0	255
25	35	0	0	255
26	35	0	0	255
27	35	0	0	255
28	35	0	0	255
30	35	0	0	255
31	35	0	0	255
32	35	0	0	255
33	35	0	0	255
35	35	0	0	255
78	35	255	0	0
80	35	255	0	0
84	35	255	0	0
86	35	255	0	0
89	35	255	0	0
90	35	255	0	0
92	35	255	0	0
94	35	255	0	0
95	35	255	0	0
98	35	255	0	0
102	35	255	0	0
103	35	255	0	0
104	35	255	0	0
105	35	255	0	0
106	35	255	0	0
107	35	255	0	0
108	35	255	0	0
109	35	255	0	0
12	36	0	0	255
14	36	0	0	255
17	36	0	0	255
19	36	0	0	255
20	36	0	0	255
22	36	0	0	255
23	36	0	0	255
24	36	0	0	255
29	36	0	0	255
77	36	255	0	0
80	36	255	0	0
83	36	255	0	0
85	36	255	0	0
88	36	255	0	0
90	36	255	0	0
91	36	255	0	0
92	36	255	0	0
94	36	255	0	0
95	36	255	0	0
96	36	255	0	0
101	36	255	0	0
102	36	255	0	0
103	36	255	0	0
106	36	255	0	0
107	36	255	0	0
109	36	255	0	0
1	37	0	0	255
2	37	0	0	255
5	37	0	0	255
15	37	0	0	255
16	37	0	0	255
17	37	0	0	255
18	37	0	0	255
19	37	0	0	255
23	37	0	0	255
24	37	0	0	255
26	37	0	0	255
27	37	0	0	255
28	37	0	0	255
29	37	0	0	255
31	37	0	0	255
32	37	0	0	255
35	37	0	0	255
39	37	0	0	255
80	37	255	0	0
82	37	255	0	0
84	37	255	0	0
85	37	255	0	0
86	37	255	0	0
87	37	255	0	0
88	37	255	0	0
89	37	255	0	0
91	37	255	0	0
92	37	255	0	0
94	37	255	0	0
96	37	255	0	0
97	37	255	0	0
98	37	255	0	0
100	37	255	0	0
102	37	255	0	0
104	37	255	0	0
105	37	255	0	0
9	38	0	0	255
14	38	0	0	255
17	38	0	0	255
19	38	0	0	255
20	38	0	0	255
21	38	0	0	255
23	38	0	0	255
24	38	0	0	255
28	38	0	0	255
34	38	0	0	255
79	38	255	0	0
81	38	255	0	0
83	38	255	0	0
85	38	255	0	0
86	38	255	0	0
88	38	255	0	0
91	38	255	0	0
92	38	255	0	0
94	38	255	0	0
95	38	255	0	0
99	38	255	0	0
103	38	255	0	0
104	38	255	0	0
105	38	255	0	0
106	38	255	0	0
107	38	255	0	0
108	38	255	0	0
110	38	255	0	0
112	38	255	0	0
4	39	0	0	255
5	39	0	0	255
7	39	0	0	255
12	39	0	0	255
14	39	0	0	255
15	39	0	0	255
19	39	0	0	255
20	39	0	0	255
21	39	0	0	255
23	39	0	0	255
27	39	0	0	255
28	39	0	0	255
29	39	0	0	255
30	39	0	0	255
31	39	0	0	255
78	39	255	0	0
81	39	255	0	0
82	39	255	0	0
84	39	255	0	0
85	39	255	0	0
86	39	255	0	0
87	39	255	0	0
88	39	255	0	0
90	39	255	0	0
91	39	255	0	0
93	39	255	0	0
94	39	255	0	0
95	39	255	0	0
96	39	255	0	0
97	39	255	0	0
99	39	255	0	0
100	39	255	0	0
105	39	255	0	0
106	39	255	0	0
109	39	255	0	0
110	39	255	0	0
111	39	255	0	0
115	39	255	0	0
2	40	0	0	255
3	40	0	0	255
6	40	0	0	255
8	40	0	0	255
11	40	0	0	255
14	40	0	0	255
15	40	0	0	255
16	40	0	0	255
17	40	0	0	255
18	40	0	0	255
19	40	0	0	255
20	40	0	0	255
22	40	0	0	255
23	40	0	0	255
24	40	0	0	255
25	40	0	0	255
26	40	0	0	255
27	40	0	0	255
30	40	0	0	255
31	40	0	0	255
32	40	0	0	255
71	40	255	0	0
76	40	255	0	0
78	40	255	0	0
80	40	255	0	0
81	40	255	0	0
83	40	255	0	0
85	40	255	0	0
86	40	255	0	0
87	40	255	0	0
89	40	255	0	0
90	40	255	0	0
92	40	255	0	0
93	40	255	0	0
94	40	255	0	0
96	40	255	0	0
97	40	255	0	0
106	40	255	0	0
109	40	255	0	0
112	40	255	0	0
113	40	255	0	0
1	41	0	0	255
3	41	0	0	255
7	41	0	0	255
10	41	0	0	255
11	41	0	0	255
13	41	0	0	255
18	41	0	0	255
19	41	0	0	255
20	41	0	0	255
21	41	0	0	255
22	41	0	0	255
23	41	0	0	255
25	41	0	0	255
28	41	0	0	255
30	41	0	0	255
71	41	255	0	0
78	41	255	0	0
81	41	255	0	0
82	41	255	0	0
84	41	255	0	0
85	41	255	0	0
88	41	255	0	0
90	41	255	0	0
91	41	255	0	0
92	41	255	0	0
93	41	255	0	0
94	41	255	0	0
95	41	255	0	0
96	41	255	0	0
99	41	255	0	0
101	41	255	0	0
102	41	255	0	0
104	41	255	0	0
105	41	255	0	0
107	41	255	0	0
108	41	255	0	0
109	41	255	0	0
3	42	0	0	255
4	42	0	0	255
5	42	0	0	255
6	42	0	0	255
9	42	0	0	255
11	42	0	0	255
15	42	0	0	255
17	42	0	0	255
19	42	0	0	255
22	42	0	0	255
23	42	0	0	255
24	42	0	0	255
25	42	0	0	255
31	42	0	0	255
68	42	255	0	0
71	42	255	0	0
73	42	255	0	0
75	42	255	0	0
76	42	255	0	0
77	42	255	0	0
78	42	255	0	0
79	42	255	0	0
80	42	255	0	0
82	42	255	0	0
85	42	255	0	0
87	42	255	0	0
89	42	255	0	0
90	42	255	0	0
91	42	255	0	0
92	42	255	0	0
93	42	255	0	0
94	42	255	0	0
95	42	255	0	0
97	42	255	0	0
98	42	255	0	0
100	42	255	0	0
101	42	255	0	0
102	42	255	0	0
105	42	255	0	0
107	42	255	0	0
109	42	255	0	0
110	42	255	0	0
113	42	255	0	0
114	42	255	0	0
1	43	0	0	255
8	43	0	0	255
9	43	0	0	255
11	43	0	0	255
13	43	0	0	255
14	43	0	0	255
15	43	0	0	255
16	43	0	0	255
18	43	0	0	255
20	43	0	0	255
21	43	0	0	255
23	43	0	0	255
25	43	0	0	255
26	43	0	0	255
28	43	0	0	255
29	43	0	0	255
30	43	0	0	255
74	43	255	0	0
78	43	255	0	0
79	43	255	0	0
80	43	255	0	0
81	43	255	0	0
85	43	255	0	0
87	43	255	0	0
89	43	255	0	0
90	43	255	0	0
91	43	255	0	0
93	43	255	0	0
95	43	255	0	0
96	43	255	0	0
98	43	255	0	0
99	43	255	0	0
104	43	255	0	0
105	43	255	0	0
106	43	255	0	0
107	43	255	0	0
113	43	255	0	0
115	43	255	0	0
0	44	0	0	255
1	44	0	0	255
7	44	0	0	255
12	44	0	0	255
13	44	0	0	255
14	44	0	0	255
16	44	0	0	255
18	44	0	0	255
19	44	0	0	255
21	44	0	0	255
23	44	0	0	255
24	44	0	0	255
27	44	0	0	255
29	44	0	0	255
30	44	0	0	255
68	44	255	0	0
75	44	255	0	0
77	44	255	0	0
79	44	255	0	0
81	44	255	0	0
85	44	255	0	0
86	44	255	0	0
87	44	255	0	0
90	44	255	0	0
91	44	255	0	0
94	44	255	0	0
95	44	255	0	0
96	44	255	0	0
97	44	255	0	0
98	44	255	0	0
99	44	255	0	0
100	44	255	0	0
102	44	255	0	0
103	44	255	0	0
104	44	255	0	0
105	44	255	0	0
106	44	255	0	0
108	44	255	0	0
109	44	255	0	0
110	44	255	0	0
111	44	255	0	0
112	44	255	0	0
113	44	255	0	0
115	44	255	0	0
6	45	0	0	255
8	45	0	0	255
10	45	0	0	255
11	45	0	0	255
14	45	0	0	255
15	45	0	0	255
16	45	0	0	255
17	45	0	0	255
21	45	0	0	255
23	45	0	0	255
24	45	0	0	255
26	45	0	0	255
27	45	0	0	255
28	45	0	0	255
63	45	255	0	0
74	45	255	0	0
77	45	255	0	0
78	45	255	0	0
79	45	255	0	0
81	45	255	0	0
82	45	255	0	0
84	45	255	0	0
85	45	255	0	0
87	45	255	0	0
92	45	255	0	0
93	45	255	0	0
95	45	255	0	0
96	45	255	0	0
97	45	255	0	0
98	45	255	0	0
100	45	255	0	0
101	45	255	0	0
102	45	255	0	0
106	45	255	0	0
107	45	255	0	0
110	45	255	0	0
111	45	255	0	0
115	45	255	0	0
8	46	0	0	255
11	46	0	0	255
